customer_id,customer_name,city,budget_min,budget_max,preferred_property_type
C2329,Lorraine Worthen,Trichy,4566384,9437455,Commercial
C2330,Linda Infantino,Trichy,5161594,7530261,Commercial
C2331,Nicholas Locklear,Trichy,5996241,7596420,Commercial
C2332,Jeffrey Gallegos,Trichy,5160884,9468249,Commercial
C2333,Frederick Romero,Trichy,5883993,8351953,Commercial
C2334,Danielle Barnett,Trichy,5467446,8081584,Commercial
C2335,Jonathon Combs,Trichy,5641987,7100315,Commercial
C2336,Greg Klatt,Trichy,5083224,8042891,Commercial
C2337,Edward Keck,Trichy,5842215,6962709,Commercial
C2338,Barry Clement,Trichy,5314210,8694497,Commercial
C2339,James Schwalbe,Trichy,5617208,8849191,Commercial
C2340,Megan Hickman,Trichy,4842003,7094016,Commercial
C2341,Elizabeth Forrester,Trichy,5744252,7911620,Commercial
C2342,Darlene Johnson,Trichy,4926739,9248245,Commercial
C2343,Rodney Dick,Trichy,5581349,9081933,Commercial
C2344,Doris George,Trichy,5033759,6468502,Commercial
C2345,Evelyn Shirah,Trichy,4586799,7810360,Commercial
C2346,Dorothy Yazzie,Trichy,4848531,7655366,Commercial
C2347,Linda Vanhoose,Trichy,5637659,7938981,Commercial
C2348,Edward Haddix,Trichy,4708204,7137128,Commercial
C2349,Eugenia Hernandez,Trichy,4797471,8898282,Commercial
C2350,Louise Vinson,Trichy,5408122,8131301,Commercial
C2351,Greg Piazza,Trichy,5014830,9255708,Farmhouse
C2352,Harold Coulter,Trichy,5109434,7790483,Plot
C2353,Wade Amann,Trichy,4583150,7084162,Villa
C2354,Michael Wright,Trichy,4562740,6337747,Apartment
C2355,Percy Beatty,Trichy,5774850,6306556,Commercial
C2356,Ricky Bruce,Trichy,5885780,6218487,Plot
C2357,Joshua Chapman,Trichy,5752427,7757028,Villa
C2358,Jim Holtzlander,Trichy,4999776,7127338,Apartment
C2359,Patsy Bradley,Trichy,5539699,7963622,Commercial
C2360,Danny Zamudio,Trichy,5662785,7605650,Plot
C2361,Helen Cissell,Trichy,5540487,7499338,Villa
C2362,Archie Wallace,Trichy,5602144,7578296,Apartment
C2363,Daniel Benedict,Trichy,4907673,6899634,Commercial
C2364,Wilbert Leer,Trichy,5589085,8280637,Plot
C2365,Gina Cole,Trichy,4724981,9272849,Villa
C2366,Marie Long,Trichy,5445115,8696936,Apartment
C2367,Robert Hunter,Trichy,5452102,8589446,Commercial
C2368,Sergio Pittsley,Trichy,5123271,8518312,Plot
C2369,Donald Graham,Trichy,4750455,6233030,Villa
C2370,Glenn Anderson,Trichy,5865402,6336776,Apartment
C2371,Frank Epperly,Trichy,5431535,8381434,Commercial
C2372,Joseph Sink,Trichy,5476581,9358068,Plot
C2373,Dolores Cummings,Trichy,5266376,7993579,Villa
C2374,Alvin Burgess,Trichy,5447941,7465476,Apartment
C2375,Brian Beveridge,Trichy,5527291,7700636,Commercial
C2376,Doris Bianchi,Trichy,5066120,6998632,Plot
C2377,Maud Winnie,Trichy,5057845,7341900,Villa
C2378,Darrell Montalto,Trichy,4671752,8662294,Apartment
C2379,Tamesha Avelar,Trichy,5290360,6445907,Commercial
C2380,Beverly Casey,Trichy,4831574,7923724,Plot
C2381,Lawrence Edwards,Trichy,5607145,8850902,Villa
C2382,Joseph Ford,Trichy,4880432,8887145,Apartment
C2383,Roberto Watson,Trichy,5617916,8156208,Commercial
C2384,George Go,Trichy,5403049,8624432,Plot
C2385,Dana Newton,Trichy,4752044,9396362,Villa
C2386,Carrie Friedlander,Trichy,5213383,7751194,Apartment
C2387,Bernadine Kinsella,Trichy,5544718,7362960,Commercial
C2388,Daniel Whisenant,Trichy,4986328,8086485,Plot
C2389,Jose Hood,Trichy,5934620,6565785,Villa
C2390,Beatrice Cogar,Trichy,5454447,9449110,Apartment
C2391,Keith Rhodes,Trichy,5604211,7481366,Commercial
C2392,Alice Nachtrieb,Trichy,5885795,7311776,Plot
C2393,Emanuel Maldonado,Trichy,5903279,8507966,Villa
C2394,James Davis,Trichy,4777910,6821932,Apartment
C2395,Patricia Pool,Trichy,5437336,8631595,Commercial
C2396,Loretta Sharp,Trichy,5453625,7535016,Plot
C2397,Frances Martins,Trichy,5465961,7578287,Villa
C2398,Grace Wolf,Trichy,5467286,7225159,Apartment
C2399,Carmen Sullivan,Trichy,4667148,6603511,Commercial
C2400,Christine Conley,Trichy,5672755,7182402,Plot
C2401,James Chapman,Trichy,5202985,7682429,Villa
C2402,Heather Franklin,Trichy,4758170,7655272,Apartment
C2403,Edward Jackson,Trichy,4855210,8597202,Commercial
C2404,Jessica Bell,Trichy,5209086,7106207,Plot
C2405,Lucius Macias,Trichy,4674412,7483293,Villa
C2406,Michael Roser,Trichy,5075621,8636649,Apartment
C2407,Harold Corbo,Trichy,5631920,8030676,Commercial
C2408,Crystal Kehres,Trichy,5118370,6653197,Plot
C2409,Clarence Guerra,Trichy,4967901,8898168,Villa
C2410,Darby Parrott,Trichy,4513825,7845117,Apartment
C2411,Keith Raines,Trichy,4739127,8303629,Commercial
C2412,Ryan Hronick,Trichy,5543417,6648821,Plot
C2413,Margaret Johnson,Trichy,5516966,8498501,Villa
C2414,Miguel Frasier,Trichy,4954372,6918785,Apartment
C2415,William Martin,Trichy,4907384,7843527,Commercial
C2416,Gary Ayala,Trichy,5700598,7084627,Plot
C2417,Linda Vigil,Trichy,4827650,7276119,Villa
C2418,Duncan Brown,Trichy,4718347,7824775,Apartment
C2419,Jeffrey Rutledge,Trichy,4553509,8203621,Commercial
C2420,Donna Beach,Trichy,5139670,7808652,Plot
C2421,Elizabeth Beckum,Trichy,5157224,6475590,Villa
C2422,Wendy Hassett,Trichy,5634643,6858005,Apartment
C2423,Lowell Begley,Trichy,4619274,9250465,Commercial
C2424,Toni Wilson,Trichy,4935116,9344762,Plot
C2425,Kyle Valdez,Trichy,5815395,8485445,Villa
C2426,Cathleen Williams,Trichy,4695519,8584044,Apartment
C2427,Bonny Harvey,Trichy,4689846,6429118,Commercial
C2428,Richard Roberts,Trichy,5951128,8325198,Plot
C2429,Juan Quintana,Trichy,5193350,8677813,Villa
C2430,Victor Buehler,Trichy,5727095,6560844,Apartment
C2431,Gaylene Stidham,Trichy,5857465,6568880,Commercial
C2432,Jeffrey Paletta,Trichy,5193403,7901638,Plot
C2433,Laura Porter,Trichy,4619698,7572569,Villa
C2434,Margot Spann,Trichy,5880855,9365033,Apartment
C2435,Keith Ash,Trichy,4512145,8841210,Commercial
C2436,Mark Dyches,Trichy,4672820,6808893,Plot
C2437,Sara Cirilo,Trichy,5111297,6449248,Villa
C2438,Kathryn Paschal,Trichy,4952384,9431667,Apartment
C2439,Kelly Nunamaker,Trichy,5874997,6828483,Commercial
C2440,Annette Robinson,Trichy,4505562,8034053,Plot
C2441,Clifford Andrade,Trichy,5242553,7247031,Villa
C2442,Bradley Walsh,Trichy,5739176,6388878,Apartment
C2443,Bryan Hawkins,Trichy,5699494,8879288,Commercial
C2444,Rick Lewis,Trichy,4893672,7036686,Plot
C2445,Holly Case,Trichy,5873163,8074324,Villa
C2446,William Mcguinness,Trichy,5569006,8867528,Apartment
C2447,Guadalupe Williams,Trichy,4557383,6827984,Commercial
C2448,Nicole Mize,Trichy,4897979,8682676,Plot
C2449,Rachel Barrett,Trichy,5106254,8530473,Villa
C2450,James Colletti,Trichy,4908206,8502712,Apartment
C2451,Brenda Pratt,Trichy,4692895,9398863,Commercial
C2452,Meredith Thomas,Trichy,5430869,6706453,Plot
C2453,Rebecca Steinharter,Trichy,4936978,7257691,Villa
C2454,Mildred Ohagan,Trichy,5368243,6661509,Apartment
C2455,James Lee,Trichy,5039351,7217471,Commercial
C2456,Betty Sanders,Trichy,4745674,8491264,Plot
C2457,George Hensley,Trichy,5048249,8542469,Villa
C2458,Ellen Hampton,Trichy,5461309,6601697,Apartment
C2459,John Montoya,Trichy,5667627,6640356,Commercial
C2460,John Hennon,Trichy,5749041,7154508,Plot
C2461,Brandon Keams,Trichy,5850004,7664639,Villa
C2462,Sharon Do,Trichy,4933411,6758090,Apartment
C2463,Louis Crossmon,Trichy,5956000,8906411,Commercial
C2464,Moshe Merrill,Trichy,5101499,8975653,Plot
C2465,James Carter,Trichy,5231259,7440346,Villa
C2466,Christina Pennington,Trichy,5388525,7665390,Apartment
C2467,Walter Fiske,Trichy,5033579,8641641,Commercial
C2468,Eric Krieg,Trichy,5992202,8690582,Plot
C2469,Robert East,Trichy,4930178,8806452,Villa
C2470,Craig Hamiel,Trichy,4844127,6358584,Apartment
C2471,Cynthia Smith,Trichy,4673985,8459935,Commercial
C2472,Veronica Freeman,Trichy,5339284,7176683,Plot
C2473,Dale Vasquez,Trichy,4852496,7064475,Villa
C2474,David Jumper,Trichy,4502950,6985412,Apartment
C2475,Carol Long,Trichy,5197992,8907790,Commercial
C2476,Anna Erickson,Trichy,5260386,9381036,Plot
C2477,Alvin Guthrie,Trichy,5096979,7727889,Villa
C2478,Angela Morgan,Trichy,4825832,7956749,Apartment
C2479,Mark Spangler,Trichy,5231227,7823761,Commercial
C2480,Bridget Suarez,Trichy,4699072,6254545,Plot
C2481,Lorraine Mckoy,Trichy,5365291,8220035,Villa
C2482,Christopher Huynh,Trichy,4750372,6927516,Apartment
C2483,John Ingram,Trichy,5838297,7689047,Commercial
C2484,Mary Lee,Trichy,4786084,7230572,Plot
C2485,Rickey Sheline,Trichy,5338669,7777357,Villa
C2486,Elizabeth Maldonado,Trichy,5691791,6345087,Apartment
C2487,Sonja Hinojosa,Trichy,4640573,7722881,Commercial
C2488,Jodi Fisher,Trichy,5499714,6594581,Plot
C2489,Justin Decker,Trichy,4725562,8979184,Villa
C2490,Jason Keil,Trichy,4668004,8776117,Apartment
C2491,Mark Henry,Trichy,4961855,6486807,Commercial
C2492,Nancy Faulk,Trichy,5013810,9102877,Plot
C2493,Ronald Weaver,Trichy,4906540,7523531,Villa
C2494,Gary Riggs,Trichy,4654403,8986664,Apartment
C2495,Paula Figueroa,Trichy,5096157,6961669,Commercial
C2496,Steven Chapman,Trichy,5083678,9098729,Plot
C2497,Raul Walker,Trichy,4920699,7656338,Villa
C2498,Stephanie Turner,Trichy,4925525,6513657,Apartment
C2499,Darren Jewett,Trichy,4704776,7993073,Commercial
C2500,Cory Taylor,Trichy,5385689,6976768,Plot
C2501,Lisa Zehner,Trichy,5326493,7547137,Villa
C2502,Debra Ray,Trichy,5506786,7654761,Apartment
C2503,Athena Davis,Trichy,5415643,8925253,Commercial
C2504,Jolene Specht,Trichy,4657751,9152936,Plot
C2505,Orville Nebergall,Trichy,4963083,8791497,Villa
C2506,Celia Johnson,Trichy,5156006,8996135,Apartment
C2507,James Houston,Trichy,5545495,8496807,Commercial
C2508,Craig Walker,Trichy,4591421,9420559,Plot
C2509,Claire Horton,Trichy,4527253,9175987,Villa
C2510,Charles Mitchell,Trichy,5329151,8183957,Apartment
C2511,Charles Hommel,Trichy,5094211,9264452,Commercial
C2512,Anthony Perez,Trichy,4697374,8135811,Plot
C2513,Monique Sartain,Trichy,4675728,7947354,Villa
C2514,Fredrick Moore,Trichy,4564420,9331884,Apartment
C2515,Salvador Williams,Trichy,5937986,9221933,Commercial
C2516,Franklyn Lahey,Trichy,5136388,7872316,Plot
C2517,Christopher Priddy,Trichy,5820898,9232987,Villa
C2518,Nicholas Morales,Trichy,4548715,7362519,Apartment
C2519,Scarlett Ives,Trichy,4656414,6230967,Commercial
C2520,Debbie Rodriguez,Trichy,4882224,8859618,Plot
C2521,April Matias,Bangalore,5601079,9490570,Villa
C2522,Donna Harvey,Bangalore,4577244,8537357,Apartment
C2523,Daniel Lowenstein,Bangalore,5966883,6613014,Commercial
C2524,David Nelson,Bangalore,5818672,7293818,Plot
C2525,Veronica Roper,Bangalore,4919913,6510308,Villa
C2526,Jonathan Hough,Bangalore,5524934,7269322,Apartment
C2527,Patrick Smith,Bangalore,5628871,6674614,Commercial
C2528,Jose Mencia,Bangalore,5853608,7940395,Plot
C2529,Eugene Barnes,Bangalore,5152044,9021932,Villa
C2530,Brian Wells,Bangalore,5799140,6255194,Apartment
C2531,Lincoln Weaver,Bangalore,4935593,8894253,Commercial
C2532,Kathy Thurber,Bangalore,4952369,8265717,Plot
C2533,Wayne Schmidt,Bangalore,5763510,7113873,Villa
C2534,John Shipman,Bangalore,4600083,8813606,Apartment
C2535,Karla Rone,Bangalore,4582380,6499586,Commercial
C2536,Ruby Alexander,Bangalore,5231633,7307129,Plot
C2537,Diane Hunter,Bangalore,5090596,8924642,Villa
C2538,Charles Franklin,Bangalore,4654885,8192930,Apartment
C2539,Isabel Hicks,Bangalore,4667802,6333895,Commercial
C2540,Sandra Arnold,Bangalore,5731069,7097841,Plot
C2541,Kate Scott,Bangalore,4564623,8745810,Villa
C2542,Charlie Singleton,Bangalore,4668355,7838036,Apartment
C2543,Brian Aponte,Bangalore,5320083,6947945,Commercial
C2544,Anne Eichenberger,Bangalore,4758288,7602622,Plot
C2545,Nadia Mclaughlin,Bangalore,5382873,7644702,Villa
C2546,Diane Guadian,Bangalore,5942950,8155296,Apartment
C2547,Gail Ho,Bangalore,4925506,7442852,Commercial
C2548,Marie Cole,Bangalore,4843757,7175747,Plot
C2549,Paul Goracke,Bangalore,5415098,8513976,Villa
C2550,Bruce Vahey,Bangalore,4818064,6750946,Apartment
C2551,Cora Cresci,Bangalore,5701634,8543728,Commercial
C2552,Charles Gray,Bangalore,5667921,9456641,Plot
C2553,Gail Lang,Bangalore,4812374,9060877,Villa
C2554,Howard Jette,Bangalore,5283114,8165315,Apartment
C2555,Michael Blake,Bangalore,4696831,8567320,Commercial
C2556,Marguerite Phillips,Bangalore,5936544,7222506,Plot
C2557,James Xaimoungkhoun,Bangalore,5099966,7493107,Villa
C2558,David Eshom,Bangalore,5542930,8850660,Apartment
C2559,Peggy Lawrence,Bangalore,4950910,8542609,Commercial
C2560,Jaime Shelton,Bangalore,4696200,9062222,Plot
C2561,Maria Sircy,Bangalore,4618603,6574744,Villa
C2562,Claudia Vanacore,Bangalore,5900293,7822119,Apartment
C2563,Dallas Norris,Bangalore,5816907,7950824,Commercial
C2564,Isaac Peccia,Bangalore,4530156,8210981,Plot
C2565,Marie Whisler,Bangalore,5586474,6922886,Villa
C2566,Rhonda Riley,Bangalore,4906861,7621423,Apartment
C2567,Carole Dauzat,Bangalore,4853038,8586051,Commercial
C2568,Alfred Mcbride,Bangalore,4754604,6623359,Plot
C2569,Susan Sousa,Bangalore,5052079,9387199,Villa
C2570,Joseph Hunter,Bangalore,5944011,8560110,Apartment
C2571,Jacalyn Geller,Bangalore,5882737,7328236,Commercial
C2572,Bob Coffee,Bangalore,5274223,8016451,Plot
C2573,Retha Chiles,Bangalore,4506024,7351594,Villa
C2574,Lance Teel,Bangalore,4599508,7768132,Apartment
C2575,Claudia Napoli,Bangalore,5095971,7078817,Commercial
C2576,Dennis Gregg,Bangalore,5413220,6911274,Plot
C2577,James Hough,Bangalore,5695573,9328425,Villa
C2578,Joseph Wall,Bangalore,4721923,8655860,Apartment
C2579,Clarence Powell,Bangalore,4815520,8197393,Commercial
C2580,Anthony Beyer,Bangalore,5237451,6896064,Plot
C2581,Ryan Miller,Bangalore,4932266,8080092,Villa
C2582,Catherine Brock,Bangalore,4899541,8261971,Apartment
C2583,Michele Perez,Bangalore,5289139,6815888,Commercial
C2584,Michael Scott,Bangalore,5724428,7210666,Plot
C2585,James Garner,Bangalore,5285148,8976849,Villa
C2586,Charlotte Gaunt,Bangalore,5284799,7736048,Apartment
C2587,Sandra Stinson,Bangalore,5789986,6963769,Commercial
C2588,Rose Orchard,Bangalore,4522989,6369938,Plot
C2589,Barbara Gonzalez,Bangalore,4589750,7351390,Villa
C2590,Richard Milligan,Bangalore,4532061,8383102,Apartment
C2591,Stephanie Clemons,Bangalore,5713692,7158954,Commercial
C2592,Dominic Button,Bangalore,5288552,6239721,Plot
C2593,Lisa Koch,Bangalore,5835775,7186115,Villa
C2594,Robert Barksdale,Bangalore,5447881,6785191,Apartment
C2595,Evelyn Jackson,Bangalore,5791570,8512346,Commercial
C2596,Annie Freiler,Bangalore,5846320,8805280,Plot
C2597,Carolyn Bates,Bangalore,5342764,7663407,Villa
C2598,Daniel Simpson,Bangalore,5988201,7422005,Apartment
C2599,Peter Ritchey,Bangalore,5989401,6854665,Commercial
C2600,Irene Leon,Bangalore,5457460,7498285,Plot
C2601,Doris West,Bangalore,5319376,8335423,Villa
C2602,Richard Weber,Bangalore,4585270,6298512,Apartment
C2603,Eileen Guedry,Bangalore,5968514,6868615,Commercial
C2604,Kathy Graves,Bangalore,5017419,8207929,Plot
C2605,Madge Chernoff,Bangalore,4580710,6917745,Villa
C2606,Brian Wood,Bangalore,5951707,8221910,Apartment
C2607,Teresa Depauw,Bangalore,5407354,8616825,Commercial
C2608,Dorothy Nightingale,Bangalore,4749504,6958551,Plot
C2609,William Lemons,Bangalore,4900854,6812723,Villa
C2610,Hugh Zinn,Bangalore,4706699,6426588,Apartment
C2611,Vickie Godfrey,Bangalore,4544098,8781294,Commercial
C2612,Elizabeth Currier,Bangalore,4812803,8646272,Plot
C2613,James Kelley,Bangalore,4850162,7023282,Villa
C2614,Ann Balson,Bangalore,5177792,8466084,Apartment
C2615,Joseph Malboeuf,Bangalore,5224950,6484595,Commercial
C2616,Donald High,Bangalore,5106115,9461373,Plot
C2617,Charles King,Bangalore,5511905,8985663,Villa
C2618,Lee Camarillo,Bangalore,5042940,7184457,Apartment
C2619,Billy Gorski,Bangalore,5615707,7135627,Commercial
C2620,Justine Loffelbein,Bangalore,5418149,9195528,Plot
C2621,Robin Tribbett,Bangalore,5403745,8897501,Villa
C2622,Stephen Sinha,Bangalore,4792664,9293842,Apartment
C2623,Linda Haworth,Bangalore,5087337,8506023,Commercial
C2624,Walter Rubin,Bangalore,5031851,8693181,Plot
C2625,Stephen Evitt,Bangalore,5767201,7882826,Villa
C2626,Penny Jeffers,Bangalore,4594134,8591182,Apartment
C2627,Ellen Manning,Bangalore,5141577,8070812,Commercial
C2628,Garrett Porter,Bangalore,4875117,8930074,Plot
C2629,Thomas Walker,Bangalore,4594138,6518109,Villa
C2630,Heather Long,Bangalore,5026233,6224739,Apartment
C2631,Lori Quinn,Bangalore,4847643,9121274,Commercial
C2632,Agnes Brown,Bangalore,4757209,9211526,Plot
C2633,Lynn Bray,Bangalore,5921068,7320468,Villa
C2634,Nancy Daniels,Bangalore,4835489,8888185,Apartment
C2635,Elva Berger,Bangalore,5440398,8651381,Commercial
C2636,Pedro Lawler,Bangalore,5549573,6602511,Plot
C2637,Evan Smith,Bangalore,4936007,8355987,Villa
C2638,Cecelia Murch,Bangalore,5500109,9485229,Apartment
C2639,Stacey Carter,Bangalore,4611192,6829579,Commercial
C2640,Adam Miller,Bangalore,5575024,8122757,Plot
C2641,Michael Joseph,Bangalore,5340530,8222584,Villa
C2642,Michael Lee,Bangalore,5279775,6534661,Apartment
C2643,Melissa Wong,Bangalore,4690491,8333324,Commercial
C2644,Mark Hahn,Bangalore,4567662,8154227,Plot
C2645,Randy Caywood,Bangalore,5592307,7069616,Villa
C2646,Patricia Gust,Bangalore,5570765,6888135,Apartment
C2647,Kathie Carroll,Bangalore,5966137,8538282,Commercial
C2648,Hector Tirado,Bangalore,5477440,6349660,Plot
C2649,Eric Brockway,Bangalore,4829434,7848250,Villa
C2650,Audrey Martin,Bangalore,5845502,8732975,Apartment
C2651,Travis Wheatley,Bangalore,4580756,7655762,Commercial
C2652,Ben Godwin,Bangalore,4679333,8585548,Plot
C2653,Steven Dewitt,Bangalore,5260907,8879669,Villa
C2654,Melvin Jones,Bangalore,5053196,6579963,Apartment
C2655,Steven Brown,Bangalore,4964547,7525018,Commercial
C2656,Delmer Rosario,Bangalore,4689850,8883298,Plot
C2657,James Murphy,Bangalore,4541818,6671522,Villa
C2658,Richard Upton,Bangalore,5808699,7177406,Apartment
C2659,Jessica Harris,Bangalore,5603968,9348322,Commercial
C2660,Martin Paul,Bangalore,4754848,6831404,Plot
C2661,Kristen Borrego,Bangalore,5350565,8424351,Villa
C2662,Mary Brown,Bangalore,4598413,9088671,Apartment
C2663,Keri Vanlandingham,Bangalore,5763293,6626576,Commercial
C2664,Don Pence,Bangalore,5781890,9292054,Plot
C2665,Roger Thompson,Bangalore,4538716,7769727,Villa
C2666,Sulema Osborn,Bangalore,4754945,8597172,Apartment
C2667,Jane Prieto,Bangalore,4966621,6318084,Commercial
C2668,Matthew Traina,Bangalore,5104999,7974703,Plot
C2669,Renee Johnson,Bangalore,4978154,6712820,Villa
C2670,Thomas Caskey,Bangalore,5671381,6831552,Apartment
C2671,Luis Trejo,Bangalore,4517344,6908247,Commercial
C2672,Justin Misfeldt,Bangalore,4631947,7557090,Plot
C2673,Jenna Lucas,Bangalore,5294725,8557617,Villa
C2674,Jennifer Moy,Bangalore,4927643,6543534,Apartment
C2675,Luella Lamey,Bangalore,4512444,8959947,Commercial
C2676,Thomas Smith,Bangalore,4628072,6378946,Plot
C2677,Gerald Winters,Bangalore,5355799,9380705,Villa
C2678,Anthony Longo,Bangalore,5933846,7822170,Apartment
C2679,Dennis Scott,Bangalore,5406035,9496083,Commercial
C2680,Phillip Scherzer,Bangalore,5596079,7667986,Plot
C2681,Michael Bean,Bangalore,4554641,7854443,Villa
C2682,Anita Santacruz,Bangalore,5282920,8079342,Apartment
C2683,Nora Griffin,Bangalore,5602913,9102598,Commercial
C2684,Joan Kase,Bangalore,5912135,7085115,Plot
C2685,Wayne Kaufman,Bangalore,5780902,7050638,Villa
C2686,Herman Handley,Bangalore,4699962,9119113,Apartment
C2687,Janice Mcbride,Bangalore,5256573,8263237,Commercial
C2688,Jennifer Decarlo,Bangalore,4759207,8954664,Plot
C2689,Bert Weller,Bangalore,5929916,7302324,Villa
C2690,Kimberly Cram,Bangalore,5260974,7733494,Apartment
C2691,Charlie Chavis,Bangalore,5276806,9446432,Commercial
C2692,Dennis Martinez,Bangalore,5175105,9315042,Plot
C2693,Molly Shaffer,Bangalore,5570243,6368555,Villa
C2694,Carman Lucas,Bangalore,5835807,8052372,Apartment
C2695,Elinor Small,Bangalore,5710229,9413679,Commercial
C2696,Benjamin Harrison,Bangalore,4633248,8288107,Plot
C2697,Janet Torres,Bangalore,5345962,8100238,Villa
C2698,Rita Ely,Bangalore,5438443,9102628,Apartment
C2699,Nancy Lang,Bangalore,4505294,7784596,Commercial
C2700,Robert Hurley,Bangalore,4651529,6783194,Plot
C2701,Steve Gregory,Bangalore,4793612,8721265,Villa
C2702,Joshua Mayes,Bangalore,5041665,7459526,Apartment
C2703,Dave Chester,Bangalore,4735289,7970055,Commercial
C2704,Gayle Roos,Bangalore,4884715,9074396,Plot
C2705,Deborah Gauthier,Bangalore,4673235,8260123,Villa
C2706,Marc Corscadden,Bangalore,4744579,7616756,Apartment
C2707,Eugene Marshall,Bangalore,5958531,6777251,Commercial
C2708,June Joe,Bangalore,5235281,9011220,Plot
C2709,Donna Hernandez,Bangalore,5627698,7313297,Villa
C2710,Edward Coates,Bangalore,4609164,8942911,Apartment
C2711,Wayne Henry,Bangalore,4537582,6442409,Commercial
C2712,Lashonda Dufour,Bangalore,5428237,8513785,Plot
C2713,Paul Gutierrez,Bangalore,4957041,8523027,Villa
C2714,Joyce Mynatt,Bangalore,4610758,7467870,Apartment
C2715,Stella Williams,Bangalore,5734092,8295315,Commercial
C2716,James Connell,Bangalore,5714184,7042181,Plot
C2717,Tracy Trippel,Bangalore,4583475,8264628,Villa
C2718,Andrew Chapin,Bangalore,5738114,7524185,Apartment
C2719,Doris Aaron,Bangalore,5084626,8196949,Commercial
C2720,Alexander Yang,Bangalore,5020759,6298995,Plot
C2721,April Perez,Bangalore,5508226,7988460,Villa
C2722,Thomas Choi,Bangalore,5507195,7667126,Apartment
C2723,Kurt Cummings,Bangalore,5069108,8676008,Commercial
C2724,Jon Graham,Bangalore,5751733,8089468,Plot
C2725,Shirley Shield,Bangalore,5877848,7072218,Villa
C2726,Francis Smith,Bangalore,5143568,8547040,Apartment
C2727,Thomas Wagner,Bangalore,5065893,7033324,Commercial
C2728,Edmond Carlson,Bangalore,5736823,9156606,Plot
C2729,Romeo Robinson,Bangalore,4560206,9413823,Villa
C2730,James Griffin,Bangalore,5719011,7943996,Apartment
C2731,Robert Sawyer,Bangalore,5752680,6953815,Commercial
C2732,Nora West,Bangalore,5262370,9287298,Plot
C2733,James Cooper,Bangalore,5475719,8104794,Villa
C2734,Cruz Hearn,Bangalore,5167528,8388005,Apartment
C2735,Travis Lumukanda,Bangalore,4911354,8778122,Commercial
C2736,John Buroker,Bangalore,5685283,7479896,Plot
C2737,Cindy Grisson,Bangalore,5648223,6377142,Villa
C2738,Charles Doe,Bangalore,5243696,9288801,Apartment
C2739,Morris Ford,Bangalore,4655131,7481584,Commercial
C2740,Mike Longo,Bangalore,5149706,6285302,Plot
C2741,Debbie Schultz,Bangalore,5841159,9433423,Villa
C2742,Ronald Martin,Bangalore,5548166,6463090,Apartment
C2743,Lisa Woodworth,Bangalore,5048699,6818104,Commercial
C2744,Damon Allen,Bangalore,5638524,8805281,Plot
C2745,Bonita Barnes,Bangalore,5666153,9337296,Villa
C2746,Chris Bergeron,Bangalore,4739531,8009114,Apartment
C2747,Dennis Stack,Bangalore,5364591,8152857,Commercial
C2748,Toby Green,Bangalore,4848876,6511807,Plot
C2749,Charles Mckissick,Bangalore,5883895,6681938,Villa
C2750,Sharon George,Bangalore,4510140,6878395,Apartment
C2751,Judith Rogers,Bangalore,4563170,6761176,Commercial
C2752,Ronald Helms,Bangalore,5470652,6683409,Plot
C2753,Rachel Kurtz,Bangalore,5059686,7675772,Villa
C2754,John Farris,Bangalore,5187212,8923366,Apartment
C2755,Jodi Taylor,Bangalore,5894642,6681517,Commercial
C2756,Derrick Beier,Bangalore,4535464,7996860,Plot
C2757,Ricardo Dellano,Bangalore,5195441,7182612,Villa
C2758,Harold Natal,Bangalore,5449130,7037845,Apartment
C2759,Larry Gunn,Bangalore,5935699,7019194,Commercial
C2760,Phillip Lesperance,Bangalore,4587568,8025713,Plot
C2761,Lucile Brown,Bangalore,5364738,6410830,Villa
C2762,Kory Deleo,Bangalore,4994236,8012967,Apartment
C2763,Jean Kelly,Bangalore,4914346,7029000,Commercial
C2764,Maurine Feliciano,Bangalore,4553198,6991837,Plot
C2765,Hugh Jackson,Bangalore,4567200,8127743,Villa
C2766,Andrea Koeppen,Bangalore,5997008,6438113,Apartment
C2767,Melody Oster,Bangalore,4890281,8736787,Commercial
C2768,Tyler Gregor,Bangalore,5759433,7012174,Plot
C2769,Josie Barr,Bangalore,5878468,6506064,Villa
C2770,Sonia Miller,Bangalore,4772290,6724689,Apartment
C2771,Agnes Hoskins,Bangalore,5455988,6271067,Commercial
C2772,Francis Woods,Bangalore,5616852,8237683,Plot
C2773,Avery Conway,Bangalore,5879150,8898122,Villa
C2774,Mariko Guevara,Bangalore,5344543,9408524,Apartment
C2775,Gary Williams,Bangalore,5592144,8185243,Commercial
C2776,Robert Leija,Bangalore,5222933,8726968,Plot
C2777,Diana Elliott,Bangalore,5881968,8331225,Villa
C2778,Ernest Farber,Bangalore,5978839,8783672,Apartment
C2779,Bernita Segura,Bangalore,5127677,9003325,Commercial
C2780,Romeo Blackshire,Bangalore,4796844,8419476,Plot
C2781,Steve Rossin,Bangalore,4648954,7389267,Villa
C2782,James Schulte,Bangalore,4912266,6823566,Apartment
C2783,Sharon Linville,Bangalore,5349547,8616415,Commercial
C2784,Kimberly Watson,Bangalore,5945533,8954229,Plot
C2785,Donald Maisano,Bangalore,4647462,7888799,Villa
C2786,Phillip Linder,Bangalore,4841830,8084708,Apartment
C2787,Hannah Moon,Bangalore,5615933,8752585,Commercial
