sale_id,property_id,sale_date,sale_price,buyer_name,payment_method
S2167,P2267,11/4/2021,4626142,Raymond Beaty,EMI
S2168,P2268,11/5/2021,6316275,Roderick Sudbeck,EMI
S2169,P2269,11/6/2021,5307706,Dolores Aquino,EMI
S2170,P2270,11/7/2021,5306465,Patricia Mcrae,EMI
S2171,P2271,11/8/2021,5772757,Anne Fly,EMI
S2172,P2272,11/9/2021,8920129,Mozell Huard,EMI
S2173,P2273,11/10/2021,8799221,Julie Brothers,EMI
S2174,P2274,11/11/2021,4662586,Danielle Patterson,EMI
S2175,P2275,11/12/2021,8950669,Cynthia Henry,EMI
S2176,P2276,11/13/2021,8940186,Leslie Haas,EMI
S2177,P2277,11/14/2021,6630174,Melody Schrom,EMI
S2178,P2278,11/15/2021,5665396,Lloyd Profit,EMI
S2179,P2279,11/16/2021,6536046,Dennis Combs,EMI
S2180,P2280,11/17/2021,5816121,Frank Smith,EMI
S2181,P2281,11/18/2021,6651331,Richard Clifton,EMI
S2182,P2282,11/19/2021,7409148,Walter Mccune,EMI
S2183,P2283,11/20/2021,5551778,Gary Gordon,EMI
S2184,P2284,11/21/2021,5217109,Lance Chaves,EMI
S2185,P2285,11/22/2021,9463721,Lamar Sherlock,EMI
S2186,P2286,11/23/2021,6459985,Will Figaro,EMI
S2187,P2287,11/24/2021,7618377,Teresita Baker,EMI
S2188,P2288,11/25/2021,7939945,Howard Koch,EMI
S2189,P2289,11/26/2021,5528441,James Page,EMI
S2190,P2290,11/27/2021,5389000,Muriel Rivas,EMI
S2191,P2291,11/28/2021,8085921,David Minors,EMI
S2192,P2292,11/29/2021,9449414,Sung Sullivan,EMI
S2193,P2293,11/30/2021,7011465,Kathy Goodson,EMI
S2194,P2294,12/1/2021,7814288,Leonard Michael,EMI
S2195,P2295,12/2/2021,7207012,Kathleen Heras,EMI
S2196,P2296,12/3/2021,5528751,Brian Macdonald,EMI
S2197,P2297,12/4/2021,8526215,Anna Jennings,EMI
S2198,P2298,12/5/2021,7499807,Dwight Faulkner,EMI
S2199,P2299,12/6/2021,9077003,Juan Chaplin,EMI
S2200,P2300,12/7/2021,9143210,David Sanford,EMI
S2201,P2301,12/8/2021,8859318,Carmen Stinchcomb,EMI
S2202,P2302,12/9/2021,4733464,Joshua Big,EMI
S2203,P2303,12/10/2021,7615568,Joseph Oswalt,EMI
S2204,P2304,12/11/2021,7359469,Julietta Smock,EMI
S2205,P2305,12/12/2021,6777868,Edward Day,EMI
S2206,P2306,12/13/2021,7874952,Amy Presley,EMI
S2207,P2307,12/14/2021,5487378,James Wright,EMI
S2208,P2308,12/15/2021,9354653,Patrick Lawrence,EMI
S2209,P2309,12/16/2021,5333488,Richard Midgette,EMI
S2210,P2310,12/17/2021,7978340,Alton Collins,EMI
S2211,P2311,12/18/2021,9271001,Joann Clemments,EMI
S2212,P2312,12/19/2021,7501238,George Bird,EMI
S2213,P2313,12/20/2021,9404323,Frankie Walston,EMI
S2214,P2314,12/21/2021,7721024,Blanca Ozzella,EMI
S2215,P2315,12/22/2021,4982761,Eleanor Rodrequez,EMI
S2216,P2316,12/23/2021,8999597,William Gibson,EMI
S2217,P2317,12/24/2021,9474633,Charles Scott,EMI
S2218,P2318,12/25/2021,5063434,Mark Dickerman,EMI
S2219,P2319,12/26/2021,6342186,Roni Leggette,EMI
S2220,P2320,12/27/2021,8360535,Alice Brown,EMI
S2221,P2321,12/28/2021,4960211,Tuyet Roiger,EMI
S2222,P2322,12/29/2021,8324544,Deborah White,EMI
S2223,P2323,12/30/2021,5669047,Luis Donaldson,EMI
S2224,P2324,12/31/2021,6761665,Heather Gleeson,EMI
S2225,P2325,1/1/2022,7993934,Ernestine Allen,EMI
S2226,P2326,1/2/2022,5231918,Michael Pritchard,EMI
S2227,P2327,1/3/2022,5025901,Anthony Picklesimer,EMI
S2228,P2328,1/4/2022,5413239,Judy Crandell,EMI
S2229,P2329,1/5/2022,7547133,Derek Schultz,EMI
S2230,P2330,1/6/2022,8553768,Eddie Elgin,EMI
S2231,P2331,1/7/2022,6289093,Patricia Cahal,EMI
S2232,P2332,1/8/2022,8825838,Annie Carpenter,EMI
S2233,P2333,1/9/2022,6897930,Johnathan Lorenzo,EMI
S2234,P2334,1/10/2022,7894159,Holly Malick,EMI
S2235,P2335,1/11/2022,4948506,Steven Mata,EMI
S2236,P2336,1/12/2022,7213743,Mark Rudy,EMI
S2237,P2337,1/13/2022,5468002,Marilyn Combest,EMI
S2238,P2338,1/14/2022,5019989,Ruth Gershon,EMI
S2239,P2339,1/15/2022,4797608,Marion Sanchez,EMI
S2240,P2340,1/16/2022,6972298,Anna Persing,EMI
S2241,P2341,1/17/2022,7851383,Jennifer Jackson,EMI
S2242,P2342,1/18/2022,5218363,Al Jones,EMI
S2243,P2343,1/19/2022,6633337,James Johnson,EMI
S2244,P2344,1/20/2022,8147113,Jack Latimer,EMI
S2245,P2345,1/21/2022,5185343,Jonathan Isham,EMI
S2246,P2346,1/22/2022,8080384,Margaret Gess,EMI
S2247,P2347,1/23/2022,8716326,Samantha Harris,EMI
S2248,P2348,1/24/2022,5081667,Patricia Lee,EMI
S2249,P2349,1/25/2022,8444019,Daryl Daly,EMI
S2250,P2350,1/26/2022,9367273,Mary Williams,EMI
S2251,P2351,1/27/2022,5242285,Dennis Kent,EMI
S2252,P2352,1/28/2022,5329236,Tony Saumier,EMI
S2253,P2353,1/29/2022,5081009,Emily Cohen,EMI
S2254,P2354,1/30/2022,7382857,Sarah Braatz,EMI
S2255,P2355,1/31/2022,4579357,John Hudgins,EMI
S2256,P2356,2/1/2022,6606029,Robin Rossi,EMI
S2257,P2357,2/2/2022,6521437,David Mohler,EMI
S2258,P2358,2/3/2022,5548012,James Stevens,EMI
S2259,P2359,2/4/2022,8323723,James Lynch,EMI
S2260,P2360,2/5/2022,5578662,Christopher Snyder,EMI
S2261,P2361,2/6/2022,6841205,Carol Bertran,EMI
S2262,P2362,2/7/2022,4653881,Mark Fields,EMI
S2263,P2363,2/8/2022,8945365,Justin Collins,EMI
S2264,P2364,2/9/2022,5101759,David Killer,EMI
S2265,P2365,2/10/2022,6586672,William Hammock,EMI
S2266,P2366,2/11/2022,9122150,Gary Hollinger,EMI
S2267,P2367,2/12/2022,9012575,Dolores Riley,EMI
S2268,P2368,2/13/2022,6586259,Dennis Frantz,EMI
S2269,P2369,2/14/2022,8146656,Carla Knotts,EMI
S2270,P2370,2/15/2022,7223917,Walter Lowe,EMI
S2271,P2371,2/16/2022,7563466,Mary Bank,EMI
S2272,P2372,2/17/2022,7864934,Richard Kim,EMI
S2273,P2373,2/18/2022,8376238,Henry Denning,EMI
S2274,P2374,2/19/2022,7315329,Norman Larose,EMI
S2275,P2375,2/20/2022,5402765,Mary Singh,EMI
S2276,P2376,2/21/2022,7130699,Judi Weber,EMI
S2277,P2377,2/22/2022,6210192,Jasmin Dillon,EMI
S2278,P2378,2/23/2022,7772169,Scott Cagle,EMI
S2279,P2379,2/24/2022,7030504,Eric Miser,EMI
S2280,P2380,2/25/2022,5877341,John Reynolds,EMI
S2281,P2381,2/26/2022,6838190,Maria Adams,EMI
S2282,P2382,2/27/2022,6091164,Sharon Swan,EMI
S2283,P2383,2/28/2022,6854341,Gloria Ford,EMI
S2284,P2384,3/1/2022,5980752,Jacob Coffman,EMI
S2285,P2385,3/2/2022,6547320,Jeffery Rotella,EMI
S2286,P2386,3/3/2022,5496690,Lottie Barrett,EMI
S2287,P2387,3/4/2022,6074098,Patricia Moody,EMI
S2288,P2388,3/5/2022,5501523,Keith Bateman,EMI
S2289,P2389,3/6/2022,6197572,Lillie Rogers,EMI
S2290,P2390,3/7/2022,6330442,Henry Pein,EMI
S2291,P2391,3/8/2022,5076575,Robert Hatmaker,EMI
S2292,P2392,3/9/2022,9487719,Laura Sevilla,EMI
S2293,P2393,3/10/2022,5518926,Mary Harris,EMI
S2294,P2394,3/11/2022,6975225,Lakeisha Behr,EMI
S2295,P2395,3/12/2022,6488382,Barbara Noble,EMI
S2296,P2396,3/13/2022,8806812,Samuel Westphal,EMI
S2297,P2397,3/14/2022,5143330,Charles Griffin,EMI
S2298,P2398,3/15/2022,7112367,Kristina Murphy,EMI
S2299,P2399,3/16/2022,9157654,Dianne Dunlop,EMI
S2300,P2400,3/17/2022,6502717,Dodie Taylor,EMI
S2301,P2401,3/18/2022,6161339,James Harris,EMI
S2302,P2402,3/19/2022,5108095,Joshua Mcdonald,EMI
S2303,P2403,3/20/2022,7991417,Paris Gregg,EMI
S2304,P2404,3/21/2022,6255795,Corey Rubin,EMI
S2305,P2405,3/22/2022,8209826,Junita Rahn,EMI
S2306,P2406,3/23/2022,6725167,Christine Mathis,EMI
S2307,P2407,3/24/2022,4688586,Ernie Brawley,EMI
S2308,P2408,3/25/2022,8032278,Billy Garcia,EMI
S2309,P2409,3/26/2022,9468641,Mattie Barrett,EMI
S2310,P2410,3/27/2022,9455937,Guadalupe Shepherd,EMI
S2311,P2411,3/28/2022,4843525,Travis Flores,EMI
S2312,P2412,3/29/2022,7145323,Eric Hesson,EMI
S2313,P2413,3/30/2022,8785611,Esmeralda Ross,EMI
S2314,P2414,3/31/2022,8971452,Melissa Creed,EMI
S2315,P2415,4/1/2022,8140350,Richard Kratky,EMI
S2316,P2416,4/2/2022,5689354,William Greene,EMI
S2317,P2417,4/3/2022,8158268,Robert Wright,EMI
S2318,P2418,4/4/2022,7650242,John Pitcock,EMI
S2319,P2419,4/5/2022,9380338,Keneth Hull,EMI
S2320,P2420,4/6/2022,9182688,Bradley Anderson,EMI
S2321,P2421,4/7/2022,9404885,Rolando Westbrook,EMI
S2322,P2422,4/8/2022,5135699,Enrique Love,EMI
S2323,P2423,4/9/2022,7268974,Kathleen Aguirre,EMI
S2324,P2424,4/10/2022,5728269,Allen Beck,EMI
S2325,P2425,4/11/2022,9379303,Joseph Cole,EMI
S2326,P2426,4/12/2022,5348359,James Black,EMI
S2327,P2427,4/13/2022,6616826,Pauline Friesner,EMI
S2328,P2428,4/14/2022,9145133,Christopher Whiteis,EMI
S2329,P2429,4/15/2022,6520437,Leonard Duncan,EMI
S2330,P2430,4/16/2022,8404214,Bessie Drozd,EMI
S2331,P2431,4/17/2022,4954580,Kenneth Mendoza,EMI
S2332,P2432,4/18/2022,5737520,Clifford Steil,EMI
S2333,P2433,4/19/2022,5691253,Margaret Holland,EMI
S2334,P2434,4/20/2022,5319282,Henry Labree,EMI
S2335,P2435,4/21/2022,7202027,Jaclyn Chamberlain,EMI
S2336,P2436,4/22/2022,6438175,Clark Rawe,EMI
S2337,P2437,4/23/2022,4800343,Josefina Jondle,EMI
S2338,P2438,4/24/2022,5066411,Eleanor Wheeler,EMI
S2339,P2439,4/25/2022,5499087,Alma Black,EMI
S2340,P2440,4/26/2022,6128404,Lucille Wilde,EMI
S2341,P2441,4/27/2022,8601985,Lidia Bruce,EMI
S2342,P2442,4/28/2022,7455641,Robert King,EMI
S2343,P2443,4/29/2022,8787045,Thomas Lanoue,EMI
S2344,P2444,4/30/2022,7558032,Ethel Jacobson,EMI
S2345,P2445,5/1/2022,5784587,Theron Currie,EMI
S2346,P2446,5/2/2022,8184829,Enoch Barron,EMI
S2347,P2447,5/3/2022,7169909,Deborah Johnson,EMI
S2348,P2448,5/4/2022,7518006,Antoinette Tennon,EMI
S2349,P2449,5/5/2022,6059382,Herbert Thomas,EMI
S2350,P2450,5/6/2022,5185324,John Hines,EMI
S2351,P2451,5/7/2022,9270940,Dawn Martin,EMI
S2352,P2452,5/8/2022,9424066,Ronald Culpepper,EMI
S2353,P2453,5/9/2022,9250541,Eric Busch,EMI
S2354,P2454,5/10/2022,5624478,Carol Rice,EMI
S2355,P2455,5/11/2022,6421050,Jeffrey Meyer,EMI
S2356,P2456,5/12/2022,8357068,Charles Dibble,EMI
S2357,P2457,5/13/2022,7034257,Michael Farmer,EMI
S2358,P2458,5/14/2022,8090816,Nancy Ellis,EMI
S2359,P2459,5/15/2022,5680660,Linda Lewis,EMI
S2360,P2460,5/16/2022,4819518,Jonathan Kohan,EMI
S2361,P2461,5/17/2022,5579481,Frank Arnold,EMI
S2362,P2462,5/18/2022,4700590,James Robles,EMI
S2363,P2463,5/19/2022,7298520,Leah Childs,EMI
S2364,P2464,5/20/2022,6845691,Denise Taylor,EMI
S2365,P2465,5/21/2022,8897318,Gilbert Moore,EMI
S2366,P2466,5/22/2022,5194175,Melissa Smith,EMI
S2367,P2467,5/23/2022,8446678,Deborah Durrance,EMI
S2368,P2468,5/24/2022,6177566,Marylin Wallace,EMI
S2369,P2469,5/25/2022,4820966,John Hayes,EMI
S2370,P2470,5/26/2022,4856297,Alice Cleavenger,EMI
S2371,P2471,5/27/2022,6300866,Larry Pribbenow,EMI
S2372,P2472,5/28/2022,5093273,Betty Griggs,EMI
S2373,P2473,5/29/2022,8154014,Nicole Brooks,EMI
S2374,P2474,5/30/2022,7386174,Allison Crabtree,EMI
S2375,P2475,5/31/2022,7869895,Joanne Peterson,EMI
S2376,P2476,6/1/2022,5968297,Alan Burkhalter,EMI
S2377,P2477,6/2/2022,8855770,Silvia Gibson,EMI
S2378,P2478,6/3/2022,8276108,Fred Rowland,EMI
S2379,P2479,6/4/2022,5540948,Sandi Hampton,EMI
S2380,P2480,6/5/2022,9173486,Kathleen Houston,EMI
S2381,P2481,6/6/2022,8327685,Jama Pollard,EMI
S2382,P2482,6/7/2022,5207118,Anna Wehrley,EMI
S2383,P2483,6/8/2022,7896663,Nickole Harris,EMI
S2384,P2484,6/9/2022,4815415,Wayne Zeigler,EMI
S2385,P2485,6/10/2022,4703106,James Williamston,EMI
S2386,P2486,6/11/2022,5665588,Norma Gutierrez,EMI
S2387,P2487,6/12/2022,8974943,Antonio Saltsman,EMI
S2388,P2488,6/13/2022,4668977,Jimmie Reynolds,EMI
S2389,P2489,6/14/2022,4670536,Nellie Rademacher,EMI
S2390,P2490,6/15/2022,6596514,Anne Reitan,EMI
S2391,P2491,6/16/2022,7358429,Michael Beede,EMI
S2392,P2492,6/17/2022,5845493,James Tate,EMI
S2393,P2493,6/18/2022,8271743,Jody Blalock,EMI
S2394,P2494,6/19/2022,6265552,Belinda Deubler,EMI
S2395,P2495,6/20/2022,7595504,Robert Crouch,EMI
S2396,P2496,6/21/2022,4650600,Thad Carroll,EMI
S2397,P2497,6/22/2022,7562577,Rodger Harris,EMI
S2398,P2498,6/23/2022,5073417,Lorraine Rice,EMI
S2399,P2499,6/24/2022,7058274,David Baudino,EMI
S2400,P2500,6/25/2022,9106434,Linda Keller,EMI
S2401,P2501,6/26/2022,8355789,John Worton,EMI
S2402,P2502,6/27/2022,6055391,Harold Mulchrone,EMI
S2403,P2503,6/28/2022,6240722,Robert Bell,EMI
S2404,P2504,6/29/2022,5468157,Onie Cave,EMI
S2405,P2505,6/30/2022,6230244,Jaime Breeding,EMI
S2406,P2506,7/1/2022,5020369,Jose Rines,EMI
S2407,P2507,7/2/2022,9311504,Tyler Ingram,EMI
S2408,P2508,7/3/2022,7637188,Noah Goyne,EMI
S2409,P2509,7/4/2022,8769829,Rosa Lobendahn,EMI
S2410,P2510,7/5/2022,8830609,John William,EMI
S2411,P2511,7/6/2022,6408176,Ida Osborne,EMI
S2412,P2512,7/7/2022,6210470,Jerry Heming,EMI
S2413,P2513,7/8/2022,6971026,Lon Williams,EMI
S2414,P2514,7/9/2022,9010938,Kathryn Tong,EMI
S2415,P2515,7/10/2022,9237707,Maria Thomas,EMI
S2416,P2516,7/11/2022,7851648,Jim Beers,EMI
S2417,P2517,7/12/2022,6366356,Stewart Mackenzie,EMI
S2418,P2518,7/13/2022,6684045,Carleen Urbina,EMI
S2419,P2519,7/14/2022,6245296,James Williams,EMI
S2420,P2520,7/15/2022,8019282,Myrtle Mccall,EMI
S2421,P2521,7/16/2022,8539012,Melvin Destina,EMI
S2422,P2522,7/17/2022,7926624,Roger Newland,EMI
S2423,P2523,7/18/2022,6490960,George Tomes,EMI
S2424,P2524,7/19/2022,5359121,Eric Palczynski,EMI
S2425,P2525,7/20/2022,8036816,David Krause,EMI
S2426,P2526,7/21/2022,6732358,John Inman,EMI
S2427,P2527,7/22/2022,8334257,Kyle Larson,EMI
S2428,P2528,7/23/2022,6522155,Moses Carl,EMI
S2429,P2529,7/24/2022,4900175,Ethel Johnson,EMI
S2430,P2530,7/25/2022,7145561,Casey Eaton,EMI
S2431,P2531,7/26/2022,5809300,Lee Williams,EMI
S2432,P2532,7/27/2022,6949566,Bobby Chee,EMI
S2433,P2533,7/28/2022,7729086,Dorothy Coy,EMI
S2434,P2534,7/29/2022,8299335,Jim Poe,EMI
S2435,P2535,7/30/2022,6092287,Laurie Skinner,EMI
S2436,P2536,7/31/2022,4536208,Carl Mcnair,EMI
S2437,P2537,8/1/2022,4845552,Sol Jarvis,EMI
S2438,P2538,8/2/2022,4771106,Carla Mccroskey,EMI
S2439,P2539,8/3/2022,4740993,Ramon Burrage,EMI
S2440,P2540,8/4/2022,5823602,Leslie Schardein,EMI
S2441,P2541,8/5/2022,7218597,Nancy Vandenbosch,EMI
S2442,P2542,8/6/2022,7008284,Karen Starling,EMI
S2443,P2543,8/7/2022,7389233,Francisco Hedrick,EMI
S2444,P2544,8/8/2022,8001298,Joyce Blythe,EMI
S2445,P2545,8/9/2022,6552134,Rich Rosemond,EMI
S2446,P2546,8/10/2022,9393635,Christina Chambers,EMI
S2447,P2547,8/11/2022,5863577,April King,EMI
S2448,P2548,8/12/2022,7083088,James Larsen,EMI
S2449,P2549,8/13/2022,8954592,Billy Warren,EMI
S2450,P2550,8/14/2022,6122297,Frances Crone,EMI
S2451,P2551,8/15/2022,6884580,Mildred German,EMI
S2452,P2552,8/16/2022,5166964,Marylee Stringer,EMI
S2453,P2553,8/17/2022,6904419,Timothy Gallegos,EMI
S2454,P2554,8/18/2022,4703693,Rebecca Cotton,EMI
S2455,P2555,8/19/2022,6537703,Helen Witherspoon,EMI
S2456,P2556,8/20/2022,6026151,Warren Gatton,EMI
S2457,P2557,8/21/2022,4652341,Terry Wooton,EMI
S2458,P2558,8/22/2022,6732673,Jose Lackey,EMI
S2459,P2559,8/23/2022,6202912,Thomas Giron,EMI
S2460,P2560,8/24/2022,8044712,Ivan Mccabe,EMI
S2461,P2561,8/25/2022,4693534,Edwin Avant,EMI
S2462,P2562,8/26/2022,9444536,Judith Vasquez,EMI
S2463,P2563,8/27/2022,6189084,Linwood Stoneburner,EMI
S2464,P2564,8/28/2022,8555173,Jacob King,EMI
S2465,P2565,8/29/2022,8883136,Velma Payne,EMI
S2466,P2566,8/30/2022,6387754,James Clark,EMI
S2467,P2567,8/31/2022,4572748,Marion Spencer,EMI
S2468,P2568,9/1/2022,5178340,Kristin Blevins,EMI
S2469,P2569,9/2/2022,9150985,Joseph Rountree,EMI
S2470,P2570,9/3/2022,4597755,Maria Brown,EMI
S2471,P2571,9/4/2022,5625790,Chelsea Shaffer,EMI
S2472,P2572,9/5/2022,7922321,Malinda Felan,EMI
S2473,P2573,9/6/2022,5899464,Carrie Moses,EMI
S2474,P2574,9/7/2022,6840628,Edward Williams,EMI
S2475,P2575,9/8/2022,5448345,Elda Santiago,EMI
S2476,P2576,9/9/2022,8573649,Jackie Romo,EMI
S2477,P2577,9/10/2022,6143705,Natasha Butler,EMI
S2478,P2578,9/11/2022,7249120,Lloyd Martinez,EMI
S2479,P2579,9/12/2022,4829081,Mary Baer,EMI
S2480,P2580,9/13/2022,6004546,Edward Lowe,EMI
S2481,P2581,9/14/2022,8766846,Helen Urias,EMI
S2482,P2582,9/15/2022,7550345,Nancy Gratton,EMI
S2483,P2583,9/16/2022,8359589,Lindy Mcgahan,EMI
S2484,P2584,9/17/2022,6817842,Scott Ferretti,EMI
S2485,P2585,9/18/2022,6631441,Angie Heinzen,EMI
S2486,P2586,9/19/2022,9294567,Jennifer Drown,EMI
S2487,P2587,9/20/2022,7847784,Jane Smith,EMI
S2488,P2588,9/21/2022,5200366,Shandra Hernandez,EMI
S2489,P2589,9/22/2022,5363758,Linda Macdowell,EMI
S2490,P2590,9/23/2022,7448622,Patrick Kazin,EMI
S2491,P2591,9/24/2022,8692685,John Mitchell,EMI
S2492,P2592,9/25/2022,6304217,Gary Brewington,EMI
S2493,P2593,9/26/2022,7075509,Marcia Wadsworth,EMI
S2494,P2594,9/27/2022,6473585,Monica Johnson,EMI
S2495,P2595,9/28/2022,7571399,Angel Kidd,EMI
S2496,P2596,9/29/2022,8063588,Viola Bond,EMI
S2497,P2597,9/30/2022,7371715,Susan Barkett,EMI
S2498,P2598,10/1/2022,7415661,Jason Wedgewood,EMI
S2499,P2599,10/2/2022,7789793,Cari Girouard,EMI
S2500,P2600,10/3/2022,7759530,Joyce Bradley,EMI
S2501,P2601,10/4/2022,4628673,John Lustig,EMI
S2502,P2602,10/5/2022,5968149,Joe Patterson,EMI
S2503,P2603,10/6/2022,5169892,George Taylor,EMI
S2504,P2604,10/7/2022,7504030,Kevin Wilkerson,EMI
S2505,P2605,10/8/2022,6594836,James Cummins,EMI
S2506,P2606,10/9/2022,8086242,Mary Villa,EMI
S2507,P2607,10/10/2022,7563811,Gina Kelly,EMI
S2508,P2608,10/11/2022,7286972,Curtis Henry,EMI
S2509,P2609,10/12/2022,7350401,Sara Ivey,EMI
S2510,P2610,10/13/2022,4973919,Bobby Boothe,EMI
S2511,P2611,10/14/2022,7314240,Betty Botti,EMI
S2512,P2612,10/15/2022,8065811,Brian Young,EMI
S2513,P2613,10/16/2022,7440502,John Turk,EMI
S2514,P2614,10/17/2022,6440098,Shannon Canty,EMI
S2515,P2615,10/18/2022,7050133,Loretta Gallagher,EMI
S2516,P2616,10/19/2022,5317297,Randy Davis,EMI
S2517,P2617,10/20/2022,6379776,Matthew Espinoza,EMI
S2518,P2618,10/21/2022,9284636,John Rodriquez,EMI
S2519,P2619,10/22/2022,7681257,Daniel Royal,EMI
S2520,P2620,10/23/2022,4524873,Judy Chiarelli,EMI
S2521,P2621,10/24/2022,4775875,Carmen Gallagher,EMI
S2522,P2622,10/25/2022,8988881,Freda Morris,EMI
S2523,P2623,10/26/2022,6154816,Rita Avilla,EMI
S2524,P2624,10/27/2022,6866319,Annmarie Samayoa,EMI
S2525,P2625,10/28/2022,6691606,Laura Clingan,EMI
S2526,P2626,10/29/2022,5995535,Nathan Howard,EMI
S2527,P2627,10/30/2022,5728434,Russell Norton,EMI
S2528,P2628,10/31/2022,7902154,Frieda Levels,EMI
S2529,P2629,11/1/2022,6225467,John Evans,EMI
S2530,P2630,11/2/2022,7657806,Noel Smith,EMI
S2531,P2631,11/3/2022,7049672,Christena Whitson,EMI
S2532,P2632,11/4/2022,4600276,Robert Higgs,EMI
S2533,P2633,11/5/2022,6977843,Chester Guerra,EMI
S2534,P2634,11/6/2022,7438763,Jason Campbell,EMI
S2535,P2635,11/7/2022,4928196,Ted Kirby,EMI
S2536,P2636,11/8/2022,6448965,Carlos Smith,EMI
S2537,P2637,11/9/2022,9495821,Nicholas Briseno,EMI
S2538,P2638,11/10/2022,6836068,Richard Pawlicki,EMI
S2539,P2639,11/11/2022,7720049,Norma Cabrera,EMI
S2540,P2640,11/12/2022,7075976,Ethan Felipe,EMI
S2541,P2641,11/13/2022,4707860,John Dowling,EMI
S2542,P2642,11/14/2022,7211369,June Hart,EMI
S2543,P2643,11/15/2022,5954665,Robert Vreeland,EMI
S2544,P2644,11/16/2022,8401218,Barbara Wylie,EMI
S2545,P2645,11/17/2022,9269177,James Mowatt,EMI
S2546,P2646,11/18/2022,5629436,Eric Daniels,EMI
S2547,P2647,11/19/2022,4742608,Lisa Acevedo,EMI
S2548,P2648,11/20/2022,7384939,Angela Edington,EMI
S2549,P2649,11/21/2022,5591891,Mark Anderson,EMI
S2550,P2650,11/22/2022,9320716,Eleanor Childers,EMI
S2551,P2651,11/23/2022,6647493,Jason Norris,EMI
S2552,P2652,11/24/2022,9364307,Kelvin Beyers,EMI
S2553,P2653,11/25/2022,5558187,Kathy Johnson,EMI
S2554,P2654,11/26/2022,4689589,Laura Hein,EMI
S2555,P2655,11/27/2022,9339797,Nancy Peters,EMI
S2556,P2656,11/28/2022,6856622,Michelle Sanchez,EMI
S2557,P2657,11/29/2022,5246644,John Glassman,EMI
S2558,P2658,11/30/2022,4937827,Michelle Sanges,EMI
S2559,P2659,12/1/2022,8874460,Randy Mckay,EMI
S2560,P2660,12/2/2022,7163705,Clinton Obrien,EMI
S2561,P2661,12/3/2022,6138131,Yolanda Randolph,EMI
S2562,P2662,12/4/2022,6829157,Cassandra Robinson,EMI
S2563,P2663,12/5/2022,9439677,Kenneth Cocks,EMI
S2564,P2664,12/6/2022,7499284,John Halligan,EMI
S2565,P2665,12/7/2022,4931345,Gladys Neri,EMI
S2566,P2666,12/8/2022,5513342,Grace Cross,EMI
S2567,P2667,12/9/2022,5440916,Rosa Morrison,EMI
S2568,P2668,12/10/2022,4766405,Steven Turner,EMI
S2569,P2669,12/11/2022,7349551,John Thornberry,EMI
S2570,P2670,12/12/2022,5685529,Timothy Smith,EMI
S2571,P2671,12/13/2022,5686846,Betty Clarke,EMI
S2572,P2672,12/14/2022,5926413,Valarie Rich,EMI
S2573,P2673,12/15/2022,6759098,Charles Margolis,EMI
S2574,P2674,12/16/2022,9427674,Wendy Welch,EMI
S2575,P2675,12/17/2022,6808104,Cruz Nave,EMI
S2576,P2676,12/18/2022,8140698,Janet Favero,EMI
S2577,P2677,12/19/2022,7153306,Robert Gray,EMI
S2578,P2678,12/20/2022,8642164,Michele Johnson,EMI
S2579,P2679,12/21/2022,4504335,James Fox,EMI
S2580,P2680,12/22/2022,5297136,Lawrence Vellekamp,EMI
S2581,P2681,12/23/2022,8498884,Samuel Mabe,EMI
S2582,P2682,12/24/2022,8952971,Francisco Mcloughlin,EMI
S2583,P2683,12/25/2022,9189091,Cynthia Abramowitz,EMI
S2584,P2684,12/26/2022,8199218,Steven Koontz,EMI
S2585,P2685,12/27/2022,6989806,Earline Nagase,EMI
S2586,P2686,12/28/2022,8825242,Allison Lachance,EMI
S2587,P2687,12/29/2022,5976542,Jessica Wright,EMI
S2588,P2688,12/30/2022,5502655,David Mendoza,EMI
S2589,P2689,12/31/2022,7859386,Vicente Walker,EMI
S2590,P2690,1/1/2023,6470493,Kathy Ward,EMI
S2591,P2691,1/2/2023,4721124,Gary Hund,EMI
S2592,P2692,1/3/2023,6164720,Jack Akers,EMI
S2593,P2693,1/4/2023,6154869,Sharon Rayford,EMI
S2594,P2694,1/5/2023,5225360,Larry Pugh,EMI
S2595,P2695,1/6/2023,5589744,Herman Hill,EMI
S2596,P2696,1/7/2023,6715453,Deborah Smith,EMI
S2597,P2697,1/8/2023,6713266,Jean Huff,EMI
S2598,P2698,1/9/2023,5478238,Jay Dewolf,EMI
S2599,P2699,1/10/2023,7726077,Arthur Johnson,EMI
S2600,P2700,1/11/2023,7742256,Douglas White,EMI
S2601,P2701,1/12/2023,5875416,Joe Welch,EMI
S2602,P2702,1/13/2023,9447082,Thomas Conrad,EMI
S2603,P2703,1/14/2023,9182508,Yvette Callender,EMI
S2604,P2704,1/15/2023,7267277,John Davidson,EMI
S2605,P2705,1/16/2023,8608159,Kenneth Henderson,EMI
S2606,P2706,1/17/2023,7214302,Virginia Jacquemin,EMI
S2607,P2707,1/18/2023,9101550,Sheila White,EMI
S2608,P2708,1/19/2023,5820245,Jeffrey Stanley,EMI
S2609,P2709,1/20/2023,5275163,Moises Hachting,EMI
S2610,P2710,1/21/2023,5259875,Terry Klein,EMI
S2611,P2711,1/22/2023,5827877,Edna Oconnell,EMI
S2612,P2712,1/23/2023,4852619,Beverly Crumley,EMI
S2613,P2713,1/24/2023,8975494,Caitlin Henson,EMI
